FleetCode,GearGrpCode,ReDate,Lat,Lon
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.683333,-2.183333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.7,-2.033333333
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-27,43.73333333,-2.066666667
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-22,43.6,-2
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.683333,-2.183333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.68333333,-2.183333333
EU.ESP,BB,2005-07-20,43.65,-2.016666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-20,43.95,-2.366666667
EU.ESP,BB,2005-07-21,43.7,-2.416666667
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
EU.ESP,BB,2005-07-21,43.63333333,-2.05
